511,,Where should I search?,"We think it could be in the Maid Quarters, the Kidnappers League, the LARP instructor room or the Slave Market.  (Click everywhere in these places to search.)",,
511,400,I give up.  I cannot do it.,"(She sighs.)  Too bad, is there anything else you'd like to know about our special jobs?  (She shows you a notepad.)",JobGiveUp(),!JobIsComplete()
511,500,The job is done!,Congratulations!  Here's your money.  (She gives you 100$.)  Well done.,JobDone(),JobIsComplete()
511,,I'll be back later.  (Leave her.),,DialogLeave(),
520,521,I'll do it!,Wonderful!  You will meet the Shujin at the Shibari Dojo.  She will give you the instructions.,"JobStart(""SubDojo"", 1)",
520,400,Let me think about it.,"Of course, is there anything else you'd like to know about our special jobs?  (She shows you a notepad.)",,
521,,(Go see the Shujin.),,JobDojoStart(),
530,531,I'll do it!,The chat rooms will get crowded for sure.  You'll need to masturbate at least five different members and come back to me.,"JobStart(""SubActivity"", 5)",
530,400,Let me think about it.,"Of course, is there anything else you'd like to know about our special jobs?  (She shows you a notepad.)",,
531,,,You need to masturbate at least five different chat room members and come back to me.,,
531,400,I give up.  I cannot do it.,"(She sighs.)  Too bad, is there anything else you'd like to know about our special jobs?  (She shows you a notepad.)",JobGiveUp(),!JobIsComplete()
531,500,The job is done!,Congratulations!  Here's your money.  (She gives you 100$.)  Well done.,JobDone(),JobIsComplete()
531,,I'll be back later.  (Leave her.),,DialogLeave(),
540,541,I'll do it!,(She nods happily.)  You'll need to complete three chores or more for the maid sorority.  Come back when everything is done.,"JobStart(""SubMaid"", 3)",
540,400,Let me think about it.,"Of course, is there anything else you'd like to know about our special jobs?  (She shows you a notepad.)",,
541,,,You need to complete three chores or more for the maid sorority.  Come back when everything is done.,,
541,400,I give up.  I cannot do it.,"(She sighs.)  Too bad, is there anything else you'd like to know about our special jobs?  (She shows you a notepad.)",JobGiveUp(),!JobIsComplete()
541,500,The job is done!,Congratulations!  Here's your money.  (She gives you 100$.)  Well done.,JobDone(),JobIsComplete()
541,,I'll be back later.  (Leave her.),,DialogLeave(),
MaidRescue,,,(She struggles and tries to get out.)  Can you please help me?,,IsMaidRestrained()
MaidRescue,,,(She bows her head respectfully.)  Can you also help our friend here?,,!IsBothFree()
MaidRescue,,,I will spread the good word of you around the sorority.  Thanks for helping.,,IsBothFree()
MaidRescue,,Do you need help?,"(She eagerly nods her head.)  Yes, can you release us both?",,!IsBothFree()
MaidRescue,,Should I help your friend?,"Yes, please release both of us.",,!IsBothFree()
MaidRescue,MaidRescueComplete,Is everything alright now?,"Everything is great, please report to my sisters of your fine work here.",CompleteRescue(),IsBothFree()
MaidRescue,,What happened here?,A true maid story. A silent girl in latex gear barged in and strapped us both up in armbinders and belts.  She gagged us and left.,,"IsRescueScenario(""LatexWoman"")"
MaidRescue,,What happened here?,It started with a new club member curious about armbinders and finished with her running to the maids to get help.,,"IsRescueScenario(""Newcomer"")"
MaidRescue,,What happened here?,A rival maid of mine came in and we fought.  She got lucky and managed to restrain us in belts and armbinders.,,"IsRescueScenario(""MaidFight"")"
MaidRescue,,What happened here?,A sales rep came in with belts and armbinders and I think we got a little too carried away by her merchandise.,,"IsRescueScenario(""SalesWoman"")"
MaidRescue,,I'll go get help.  (Leave her.),,DialogLeave(),
MaidRescueComplete,0,"As a maid, you owe me a favor now.",(She gulps.)  Yes Miss.  Is there something else you need?,"DialogChangeReputation(""Dominant"", 2)",
MaidRescueComplete,0,My pleasure.  The maids protect each other.,Well said!  Is there something else you need?,"DialogChangeReputation(""Dominant"", -2)",
MaidRescueComplete,0,Another satisfied customer.,A very satisfied customer.  Is there something else you need?,,
